gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,truncated_by_depth,seed_reach,observed_flow,incomplete_inflow,temporal_matched_kzt,temporal_share,active_days,temporal_matched_days,same_day_flow_days,intercluster_degree,score_coordinator,score_consolidator,score_distributor,score_transit,score_terminal,score_peripheral,alternative_role,alternative_role_score,observation_note,norm_seed_convergence,contribution_seed_convergence,norm_observed_flow,contribution_observed_flow,norm_brokerage,contribution_brokerage,norm_fan_in,contribution_fan_in,why
100000002723538100,distributor,0.9201834862385319,8,0.5547315714047426,12 получателей при 3 плательщиках; выход 560.5 тыс. KZT. Веер исходящих переводов.,2,False,3,12,105647.0,560499.0,3,14,0.00031853207241418815,0.00033269682068859857,5.305394379395534,False,7,560499.0,True,105647.0,1.0,11,3,3,6,0.0,0.8049999999999999,0.9201834862385319,0.0,0.0,0.1,consolidator,0.8049999999999999,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.7,0.24499999999999997,0.4432788680638399,0.11081971701595998,0.19564741755513052,0.04891185438878263,1.0,0.15,Главные вклады: достижим от 7 seed (+0.245); 3 плательщиков (+0.150).
100000002723674100,peripheral,0.1,32,0.30093148517745577,"Связи: вход 1, выход 0; оборот max(вход,выход) 30.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,30000.0,0.0,1,0,0.00032530961179711435,0.0,0.0,True,7,30000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.023725940709823208,0.005931485177455802,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002726055100,peripheral,0.1,32,0.29697716172581856,"Связи: вход 1, выход 0; оборот max(вход,выход) 10.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,10000.0,0.0,1,0,0.00033809629434030313,0.0,0.0,True,7,10000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.007908646903274403,0.001977161725818601,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002727288100,terminal,0.6231107701106372,3,0.29816345876130973,"Вход 16.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,16000.0,0.0,1,0,0.0003641034109207164,0.0,0.0,False,7,16000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6231107701106372,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.012653835045239044,0.003163458761309761,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002728246100,peripheral,0.1,10,0.29697716172581856,"Связи: вход 1, выход 0; оборот max(вход,выход) 10.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,10000.0,0.0,1,0,0.0005354206536980726,0.0,0.0,True,7,10000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.007908646903274403,0.001977161725818601,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002729875100,peripheral,0.1,18,0.3100264291162213,"Связи: вход 1, выход 0; оборот max(вход,выход) 76.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,76000.0,0.0,1,0,0.0003122703553688885,0.0,0.0,True,7,76000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.06010571646488546,0.015026429116221365,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002731501100,peripheral,0.1,34,0.34988737928636804,"Связи: вход 3, выход 7; оборот max(вход,выход) 834.0 тыс. KZT. Выраженная роль не установлена.",1,False,3,7,570370.0,833960.0,7,20,0.00048258547654226886,0.0,1.4621386117783193,False,1,833960.0,True,170000.0,0.29805214159229976,17,4,3,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.659549517145472,0.164887379286368,0.0,0.0,1.0,0.15,Главные вклады: поток 834.0 тыс. KZT (+0.165); 3 плательщиков (+0.150).
100000002733083100,peripheral,0.1,18,0.29800528582324426,"Связи: вход 1, выход 0; оборот max(вход,выход) 15.2 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,15200.0,0.0,1,0,0.00028968399080755677,0.0,0.0,True,7,15200.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.012021143292977092,0.003005285823244273,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002733905100,peripheral,0.1,22,0.3271840707977285,"Связи: вход 3, выход 2; оборот max(вход,выход) 717.8 тыс. KZT. Выраженная роль не установлена.",2,False,3,2,100000.0,717839.0,5,3,0.0030641879624580203,1.7392030276046304e-06,7.17839,False,1,717839.0,True,40000.0,0.4,5,1,2,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.5677135184399594,0.14192837960998986,0.0010227647509544453,0.00025569118773861133,1.0,0.15,Главные вклады: 3 плательщиков (+0.150); поток 717.8 тыс. KZT (+0.142).
100000002734815100,peripheral,0.1,4,0.3517487789840046,"Связи: вход 1, выход 0; оборот max(вход,выход) 110.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,110000.0,0.0,1,0,0.00031049009731462106,0.0,0.0,True,8,110000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.8,0.27999999999999997,0.08699511593601843,0.021748778984004607,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002736033100,peripheral,0.1,28,0.3046397425043763,"Связи: вход 1, выход 1; оборот max(вход,выход) 34.5 тыс. KZT. Выраженная роль не установлена.",3,False,1,1,34530.0,11000.0,1,1,0.0002935788188439172,1.9131233303650935e-05,0.3185635679119606,False,7,34530.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.02730855775700651,0.0068271394392516276,0.0112504122604989,0.002812603065124725,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002736316100,consolidator,0.955,0,0.44777459850172263,Вход от 3 клиентов: 266.9 тыс. KZT; достижим от 7 seed. Схождение потоков.,3,False,3,0,266921.0,0.0,3,0,0.0003815629433059443,0.0,0.0,False,7,266921.0,False,0.0,0.0,2,0,0,2,0.0,0.955,0.0,0.0,0.8575041584605037,0.1,terminal,0.8575041584605037,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.21109839400689068,0.05277459850172267,0.0,0.0,1.0,0.15,Главные вклады: достижим от 7 seed (+0.245); 3 плательщиков (+0.150).
100000002737980100,terminal,0.6299173543733311,16,0.30150486207794314,"Вход 32.9 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,32900.0,0.0,1,0,0.00029382668390774545,0.0,0.0,False,7,32900.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6299173543733311,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.026019448311772785,0.006504862077943196,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002738256100,transit,0.752330226364847,55,0.1196003302018255,"Вход 150.2 тыс., выход 175.0 тыс. KZT; выход/вход=1.17; совпадение по датам 100%. Гипотеза транзита.",2,False,1,1,150200.0,175000.0,1,1,0.0005062538433195855,0.0,1.1651131824234353,False,1,175000.0,True,150200.0,1.0,2,1,0,0,0.0,0.0,0.0,0.752330226364847,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.13840132080730205,0.03460033020182551,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000002741024100,consolidator,0.8752324235341206,0,0.5736036612980049,Вход от 5 клиентов: 818.0 тыс. KZT; достижим от 7 seed. Схождение потоков.,2,False,5,6,817980.85,434989.0,9,7,0.0029205165396658296,0.0001147873998219056,0.5317838431058625,False,7,817980.85,False,28203.0,0.06483612229274763,12,3,2,1,0.0,0.8752324235341206,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.6469121716290264,0.1617280429072566,0.0675024735629934,0.01687561839074835,1.0,0.15,Главные вклады: достижим от 7 seed (+0.245); поток 818.0 тыс. KZT (+0.162).
100000002742067100,terminal,0.6217937564692757,3,0.29751692687696707,"Вход 12.7 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,12730.0,0.0,1,0,0.0002880560747158453,0.0,0.0,False,7,12730.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6217937564692757,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.010067707507868314,0.0025169268769670784,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002744581100,terminal,0.6214997442496446,1,0.08737259407098232,"Вход 12.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,12000.0,0.0,1,0,0.00032316744847608186,0.0,0.0,False,1,12000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6214997442496446,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.009490376283929283,0.0023725940709823207,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000002748040100,peripheral,0.1,18,0.29855889110647343,"Связи: вход 1, выход 0; оборот max(вход,выход) 18.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,18000.0,0.0,1,0,0.0002907241523334075,0.0,0.0,True,7,18000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.014235564425893925,0.0035588911064734813,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002748180100,peripheral,0.1,24,0.2193961842993113,"Связи: вход 1, выход 8; оборот max(вход,выход) 679.7 тыс. KZT. Выраженная роль не установлена.",1,False,1,8,9900.0,679743.0,1,9,0.00028566963811931683,0.0,68.66090909090909,False,1,679743.0,True,0.0,0.0,6,0,1,3,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.5375847371972452,0.1343961842993113,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: поток 679.7 тыс. KZT (+0.134); 1 плательщиков (+0.050).
100000002748511100,peripheral,0.1,16,0.2989543234516372,"Связи: вход 1, выход 0; оборот max(вход,выход) 20.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,20000.0,0.0,1,0,0.0005633635527363382,0.0,0.0,True,7,20000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.015817293806548807,0.003954323451637202,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002748532100,consolidator,0.835,35,0.596951142069918,Вход от 3 клиентов: 355.6 тыс. KZT; достижим от 9 seed. Схождение потоков.,2,False,3,2,355575.0,646685.0,3,7,0.0003372627401296404,2.7827248441674087e-05,1.8187021022287844,False,9,646685.0,True,0.0,0.0,7,0,0,2,0.0,0.835,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.9,0.315,0.5114403322644007,0.12786008306610017,0.016364236015271125,0.004091059003817781,1.0,0.15,Главные вклады: достижим от 9 seed (+0.315); 3 плательщиков (+0.150).
100000002748581100,terminal,0.6332521779055859,40,0.30314195198692095,"Вход 41.2 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,41180.0,0.0,1,0,0.0002956371687024757,0.0,0.0,False,7,41180.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6332521779055859,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.03256780794768399,0.008141951986920998,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002748761100,terminal,0.8666666666666667,24,0.2775402463132261,"Вход 796.8 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,796800.0,0.0,3,0,0.00032171876246311925,0.0,0.0,False,2,796800.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.8666666666666667,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.2,0.06999999999999999,0.6301609852529044,0.1575402463132261,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: поток 796.8 тыс. KZT (+0.158); достижим от 2 seed (+0.070).
100000002750332100,terminal,0.6212419801118858,4,0.08724605572052993,"Вход 11.4 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,11360.0,0.0,1,0,0.00028524943030577626,0.0,0.0,False,1,11360.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6212419801118858,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.008984222882119721,0.0022460557205299303,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000002750956100,terminal,0.6357637672228734,0,0.3043749100391414,"Вход 47.4 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,47416.0,0.0,1,0,0.0002928657008072609,0.0,0.0,False,7,47416.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6357637672228734,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.03749964015656591,0.009374910039141477,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002752565100,peripheral,0.1,8,0.306269821837166,"Связи: вход 1, выход 0; оборот max(вход,выход) 57.0 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,57000.0,0.0,1,0,0.0003363360422759303,0.0,0.0,True,7,57000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.04507928734866409,0.011269821837166023,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002753146100,terminal,0.8666666666666667,24,0.2788728533164278,"Вход 803.5 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,803540.0,0.0,3,0,0.000322037502906448,0.0,0.0,False,2,803540.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.8666666666666667,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.2,0.06999999999999999,0.6354914132657113,0.15887285331642784,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: поток 803.5 тыс. KZT (+0.159); достижим от 2 seed (+0.070).
100000002755292100,terminal,0.6985873316981421,10,0.3352154695031503,"Вход 203.4 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,203400.0,0.0,1,0,0.0002905748236189675,0.0,0.0,False,7,203400.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6985873316981421,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.16086187801260135,0.04021546950315034,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002757240100,terminal,0.6372809508274632,2,0.37511970686125734,"Вход 51.2 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,51183.0,0.0,1,0,0.0003150760997379473,0.0,0.0,False,9,51183.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6372809508274632,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.9,0.315,0.040478827445029376,0.010119706861257344,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 9 seed (+0.315); 1 плательщиков (+0.050).
100000002757791100,terminal,0.6460880264530446,46,0.09944316640710488,"Вход 73.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,73050.0,0.0,1,0,0.00030933654156587657,0.0,0.0,False,1,73050.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6460880264530446,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.05777266562841951,0.014443166407104878,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000002757797100,terminal,0.6569423131914826,7,0.104771617258186,"Вход 100.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,100000.0,0.0,1,0,0.0003005246567590725,0.0,0.0,False,1,100000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6569423131914826,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.07908646903274402,0.019771617258186006,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); достижим от 1 seed (+0.035).
100000002760175100,terminal,0.6921472558188241,11,0.36705398790356636,"Вход 187.4 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,187410.0,0.0,1,0,0.000312303165048192,0.0,0.0,False,8,187410.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6921472558188241,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.8,0.27999999999999997,0.14821595161426557,0.03705398790356639,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050).
100000002762076100,peripheral,0.1,1,0.19774946482186406,"Связи: вход 2, выход 1; оборот max(вход,выход) 140.3 тыс. KZT. Выраженная роль не установлена.",1,False,2,1,140350.0,30000.0,2,1,0.0002975252198952986,0.0,0.21375133594584966,False,2,140350.0,False,0.0,0.0,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.2,0.06999999999999999,0.11099785928745624,0.02774946482186406,0.0,0.0,0.6666666666666666,0.09999999999999999,Главные вклады: 2 плательщиков (+0.100); достижим от 2 seed (+0.070).
100000002769809100,terminal,0.6623481104680433,43,0.3174253637265797,"Вход 113.4 тыс. KZT от 1 клиентов; выходящих связей 0, depth=3. Кандидат в конечные получатели за период.",3,False,1,0,113422.0,0.0,1,0,0.0003755932297699008,0.0,0.0,False,7,113422.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6623481104680433,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.08970145490631892,0.02242536372657973,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002773323100,peripheral,0.1,42,0.6144655703736256,"Связи: вход 2, выход 1; оборот max(вход,выход) 1.17 млн KZT. Выраженная роль не установлена.",3,False,2,1,285000.0,1171644.0,2,2,0.000323703058027348,1.9131233303650935e-05,4.111031578947369,False,8,1171644.0,True,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.8,0.27999999999999997,0.9266118692340034,0.23165296730850085,0.0112504122604989,0.002812603065124725,0.6666666666666666,0.09999999999999999,Главные вклады: достижим от 8 seed (+0.280); поток 1.17 млн KZT (+0.232).
100000002774456100,terminal,0.6369506905259597,11,0.33995757959974016,"Вход 50.4 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,50363.0,0.0,1,0,0.0002916333056588022,0.0,0.0,False,8,50363.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6369506905259597,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.8,0.27999999999999997,0.039830318398960875,0.009957579599740219,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 8 seed (+0.280); 1 плательщиков (+0.050).
100000002778085100,terminal,0.6433323667178168,16,0.30809039235429975,"Вход 66.2 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,66208.0,0.0,1,0,0.0002911091358439432,0.0,0.0,False,7,66208.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6433323667178168,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.05236156941719916,0.01309039235429979,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002779485100,terminal,0.6533175050042491,8,0.31299217170494925,"Вход 91.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=2. Кандидат в конечные получатели за период.",2,False,1,0,91000.0,0.0,2,0,0.0005436313307581817,0.0,0.0,False,7,91000.0,False,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.6533175050042491,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.07196868681979707,0.017992171704949267,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
100000002781227100,transit,0.716329731991223,56,0.17699886937983872,"Вход 191.2 тыс., выход 212.4 тыс. KZT; выход/вход=1.11; совпадение по датам 22%. Гипотеза транзита.",1,False,2,3,191167.62,212420.0,8,10,0.0023732432906391552,0.0,1.1111714421092862,False,1,212420.0,True,42167.62,0.22057930103434883,10,3,3,2,0.0,0.0,0.0,0.716329731991223,0.0,0.1,none,0.0,Выход выше наблюдаемого входа: возможны средства вне периода или выборки.,0.1,0.034999999999999996,0.16799547751935487,0.04199886937983872,0.0,0.0,0.6666666666666666,0.09999999999999999,Главные вклады: 2 плательщиков (+0.100); поток 212.4 тыс. KZT (+0.042).
100000002784085100,terminal,0.6972179597162984,4,0.124543234516372,"Вход 200.0 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,200000.0,0.0,1,0,0.0003053759672473717,0.0,0.0,False,1,200000.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6972179597162984,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.1,0.034999999999999996,0.15817293806548804,0.03954323451637201,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: 1 плательщиков (+0.050); поток 200.0 тыс. KZT (+0.040).
100000002791494100,peripheral,0.1,18,0.3119759105778785,"Связи: вход 1, выход 0; оборот max(вход,выход) 85.9 тыс. KZT. Выраженная роль не установлена. Граница: выход неизвестен.",4,False,1,0,85860.0,0.0,1,0,0.0003159332098849203,0.0,0.0,True,7,85860.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,Граница глубины: дальнейшие переводы неизвестны; нельзя оценить удержание средств.,0.7,0.24499999999999997,0.06790364231151402,0.016975910577878506,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050). Выход за границей неизвестен.
100000002793851100,terminal,0.6211179311205893,16,0.2971851591393747,"Вход 11.1 тыс. KZT от 1 клиентов; выходящих связей 0, depth=1. Кандидат в конечные получатели за период.",1,False,1,0,11052.0,0.0,1,0,0.00028521787375230574,0.0,0.0,False,7,11052.0,False,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6211179311205893,0.1,none,0.0,"Вывод ограничен периодом, банком и порогом выгрузки; роль — гипотеза для проверки.",0.7,0.24499999999999997,0.00874063655749887,0.0021851591393747174,0.0,0.0,0.3333333333333333,0.049999999999999996,Главные вклады: достижим от 7 seed (+0.245); 1 плательщиков (+0.050).
